src,Y111,Y112,Y113,Y114,Y121,Y122,Y123,Y211,Y212,Y213,Y214,Y221,Y222,Y223,Y224,Y231,Y232,Y233,Y234,Y311,Y312,Y313,Y314,Y321,Y322,Y323,Y324,Y331,Y332,Y333,Y334,Y411,Y412,Y413,Y414,Y421,Y422,Y423,Y511,Y512,Y513,Y514,Y521,Y522,Y523,Y524,Y531,Y532,Y533,Y534,Y611,Y612,Y613,Y621,Y622,Y623,Y624,Y711,Y712,Y713,Y714,Y721,Y722,Y723,Y724,Y731,Y732,Y733,Y734,Y811,Y812,Y813,Y814,Y821,Y822,Y823,Y911,Y912,Y913,Y921,Y922,Y923,Y924,label
4662,0,0,0,0,0,6,0,0,0,0,0,0,28,12,0,0,0,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,4,0,0,3,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4663,0,0,0,0,0,55,0,0,0,0,0,0,121,0,0,0,12,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4664,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,11,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4665,0,0,0,0,45,0,0,8,0,0,0,110,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,0,0,0,0,0,36,8,10,0,0,0,1,90,9,10,10,89,0,0,1,90,9,10,0,0,0,0,0,0,0,0,10,87,11,1,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4667,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,8,3,0,0,110,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4668,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,8,3,0,0,110,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4669,0,0,0,0,0,45,0,10,0,0,0,0,90,20,0,0,0,0,0,0,90,20,0,0,0,0,0,0,0,0,0,0,10,0,0,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4670,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,8,4,0,0,110,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4671,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,7,0,0,4,110,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,0,0,0,0,36,1,7,0,0,0,0,90,0,20,0,0,10,1,0,90,0,20,0,0,0,0,0,0,0,0,0,9,8,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,0,0,0,0,0,45,0,0,0,0,0,0,110,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4674,0,0,0,0,0,45,0,0,0,0,0,0,110,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4675,0,0,0,0,0,78,0,0,0,0,0,0,129,0,0,0,6,4,0,0,129,0,0,0,0,0,0,0,0,0,0,0,29,11,0,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4676,0,0,0,0,0,55,0,10,0,0,0,0,77,33,0,0,4,4,0,0,77,33,0,0,0,0,0,0,0,0,0,0,18,3,0,3,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4677,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,0,0,0,0,45,0,0,17,0,0,0,80,0,0,30,0,0,0,0,80,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0,28,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,0,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4680,0,0,0,0,0,45,0,3,0,0,0,0,100,10,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4681,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,6,4,0,0,110,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4682,0,0,0,0,0,45,0,0,0,0,0,0,80,20,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,10,0,0,1,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4683,0,0,0,0,0,55,0,8,0,0,0,0,88,22,0,0,10,1,0,0,88,22,0,0,0,0,0,0,0,0,0,0,18,2,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4684,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1
4685,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,10,1,0,0,110,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4686,0,0,0,0,45,0,10,0,0,0,0,80,2,8,20,0,10,1,0,80,2,8,20,0,0,0,0,0,0,0,0,10,8,2,1,28,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,0,0,0,0,0,45,0,0,0,0,0,0,110,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4689,0,0,0,0,0,45,10,0,0,0,0,1,90,10,9,7,0,0,4,1,90,10,9,0,0,0,0,0,0,0,0,7,10,0,3,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4690,0,0,0,0,0,45,0,8,0,0,0,0,110,10,0,0,0,0,0,0,110,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,0,0,0,0,45,0,0,0,0,0,0,100,0,0,10,1,0,0,0,100,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,45,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,0,0,0,0,0,28,0,0,0,0,0,0,72,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,1
4695,0,0,0,0,0,36,0,0,0,0,0,0,81,9,0,0,10,0,0,0,89,9,0,0,0,0,0,0,4,0,4,0,19,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1
4696,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,7,0,0,4,110,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,8,3,0,0,110,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4699,0,0,0,0,0,36,6,19,0,0,0,3,72,27,8,10,90,0,0,3,72,27,8,0,0,0,0,0,0,0,0,9,87,12,2,3,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4700,0,0,0,0,0,45,0,0,0,0,0,0,110,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4701,0,0,0,0,45,0,0,0,0,0,0,70,0,0,40,0,0,0,0,70,0,0,40,0,0,0,0,0,0,0,0,11,0,0,0,21,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,64,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4703,0,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4704,0,0,0,0,0,45,0,0,0,0,0,0,110,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4705,0,0,0,0,0,55,0,0,0,0,0,0,88,22,0,0,7,2,0,0,88,22,0,0,0,0,0,0,0,0,0,0,16,4,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4706,0,0,0,0,0,45,0,0,0,0,0,0,100,10,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4707,0,0,0,0,0,55,0,0,0,0,0,0,77,33,0,0,9,1,0,0,77,33,0,0,0,0,0,0,0,0,0,0,19,2,0,3,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4708,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,10,1,0,0,110,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4709,0,0,0,0,0,55,0,0,0,0,0,0,121,0,0,0,11,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4710,0,0,0,0,0,45,0,0,0,0,0,0,110,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4711,0,0,0,0,45,0,0,1,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,0,0,0,0,0,45,0,1,0,0,0,0,90,10,0,0,0,1,0,0,100,10,0,0,0,0,0,0,7,0,2,0,10,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1
4714,0,0,0,0,0,55,0,0,0,0,0,0,99,11,0,0,6,4,0,0,99,11,0,0,0,0,0,0,0,0,0,0,18,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4715,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,11,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4716,0,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4717,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4718,0,0,0,0,0,55,0,10,0,0,0,0,99,11,0,0,9,1,0,0,99,11,0,0,0,0,0,0,0,0,0,0,20,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4719,0,0,0,0,0,45,0,0,0,0,0,0,110,0,0,0,2,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4720,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,9,1,0,0,110,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4721,0,0,0,0,0,45,0,16,0,0,0,0,70,40,0,0,0,0,0,0,70,40,0,0,0,0,0,0,0,0,0,0,10,0,0,6,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4722,0,0,0,0,0,45,0,10,0,0,0,0,110,10,0,0,0,0,0,0,110,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4723,0,0,0,0,0,45,0,0,0,0,0,0,90,10,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4724,0,0,0,0,0,45,6,18,0,0,0,2,80,20,8,10,97,0,0,2,80,20,8,0,0,0,0,0,0,0,0,8,86,20,3,1,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4725,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,7,0,0,4,110,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,0,0,0,0,0,55,0,10,0,0,0,0,77,33,0,0,7,2,0,0,77,33,0,0,0,0,0,0,0,0,0,0,16,4,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4728,0,0,0,0,45,0,0,0,0,0,0,100,0,0,10,0,0,0,0,100,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,45,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,0,0,0,0,45,0,0,0,0,0,0,100,0,0,10,0,0,0,0,100,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,0,0,0,0,1,36,18,0,0,0,0,0,90,0,20,7,0,0,4,0,90,0,20,0,0,0,0,0,0,0,0,9,9,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4731,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,10,1,0,0,110,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4732,0,0,0,0,0,45,0,0,0,0,0,0,110,0,0,0,2,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4733,0,0,0,0,45,0,10,0,0,0,0,100,0,10,0,0,10,1,0,100,0,10,0,0,0,0,0,0,0,0,0,10,7,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,0,0,0,0,0,55,0,0,0,0,0,0,110,0,0,0,21,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4735,0,0,0,0,0,15,0,20,0,0,0,0,36,24,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,0,0,0,6,0,0,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4736,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,0,0,0,0,0,55,0,0,0,0,0,0,66,44,0,0,7,2,0,0,66,44,0,0,0,0,0,0,0,0,0,0,16,4,0,6,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4738,0,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4739,0,0,0,0,0,45,0,1,0,0,0,0,80,30,0,0,0,0,0,0,80,30,0,0,0,0,0,0,0,0,0,0,10,0,0,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4740,0,0,0,0,45,0,0,21,0,0,0,100,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
