edge,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
107,-0.023699628,0.041369196,-0.026861163,-0.057745066,-0.24223022,-0.080640584,-0.34663972,0.09273496,-0.41256273,-0.33369997,0.17555985,0.08916918,-0.08322208,-0.1763635,-0.070331775,-0.38755956,-0.048013918,-0.21681198,0.04888395,-0.014696976,0.061819438,0.21955112,0.051171597,0.0398523,-0.14550558,0.32164207,0.3035672,0.047527313,-0.13924997,-0.23304127,0.01216324,0.27184886,-0.1728134,0.047672175,0.24515946,-0.04031407,0.104907714,-0.2992301,0.19038476,-0.2631351,-0.4411776,0.057370923,0.050383482,0.11088495,-0.14031331,-0.32877094,0.09093457,-0.029195866,-0.23391336,-0.2096432,0.078425154,0.5176398,-0.33276385,0.014169224,-0.02843384,-0.1166133,-0.31048903,0.24963588,-0.16985959,-0.028028546,0.0062939804,-0.1470595,-0.16720587,0.23947349,-0.30156758,-0.27173886,-0.08561151,0.055354945,-0.3067403,-0.11311289,-0.017750323,0.020971855,0.20358384,-0.32040375,-0.06338919,0.031412907,0.058558818,-0.3313,0.011872959,0.059519842,0.1388327,-0.18512213,0.14471766,-0.1668396,-0.14129898,-0.048120018,0.19958793,-0.06703609,0.16821004,-0.13522433,0.04632661,0.048917208,-0.033399757,0.08554518,0.028950812,0.1794382,0.31072545,-0.043831006,0.28977743,-0.05631432,-0.2137281,0.097455196,0.053889997,0.06635259,-0.19944093,0.18614969,0.064585835,0.288402,-0.02068991,-0.09779821,0.1777105,0.049372498,-0.061724767,0.10664849,0.13342828,0.0026213187,-0.4828772,-0.076540306,-0.033159435,-0.4766587,-0.075017996,-0.07781252,-0.12835519,0.07461207,0.08317644,0.12602682,-0.07575815,0.064581014,0
108,0.011431808,0.04160088,-0.26561972,0.1868955,-0.18072158,-0.06558177,-0.05635622,0.015732545,-0.02135884,0.09350568,0.2878042,0.18322082,0.20512146,0.16625808,0.22493953,-0.02648695,-0.21097918,-0.14682452,0.18558584,-0.046421885,0.18788728,0.16605906,-0.028303344,0.16921271,-0.071677275,0.3638925,-0.0049384944,-0.12291426,0.19657473,-0.28125992,0.061483882,0.052414782,0.17834081,-0.15854037,0.13657755,-0.14610682,0.098905995,-0.21971889,0.12058326,0.052875463,-0.23919053,-0.15698121,0.12429867,0.05607237,-0.005798574,-0.016218308,-0.12298774,-0.1854159,-0.26249734,-0.16187245,-0.011388606,-0.035479266,-0.025619904,-0.09772562,-0.18412052,0.18325813,0.009466325,-0.44581679,-0.022780238,-0.2221371,-0.059180733,-0.25320515,0.037208203,0.08379576,0.045832984,-0.034717273,-0.1807465,-0.20095333,-0.2188491,-0.0342236,0.087808244,0.19996957,-0.012946627,-0.19841129,0.11646888,-0.023322826,-0.15886277,-0.35369426,-0.19964609,0.13189285,-0.15110795,-0.3057707,0.12011328,-0.21678337,-0.08152673,0.03716351,0.0070897997,-0.23120758,0.062068157,0.27064094,0.0791866,0.19516326,-0.13294859,0.16254142,-0.123723105,-0.005427649,0.20048621,-0.24728225,-0.020314278,0.09003626,0.16024524,-0.030910153,0.1535315,0.27941626,0.022094514,-0.059922967,0.22881724,0.25015026,0.3152662,0.041918065,0.080584005,-0.003922747,-0.10039471,-0.08618956,-0.38327667,0.16751926,-0.23459555,-0.1461896,-0.25604257,-0.32858714,0.19749822,-0.035757978,-0.3230551,0.052309394,0.08697675,0.020984521,-0.015964344,-0.08164811,0
109,0.025481937,-0.192652,-0.015380582,0.12504521,-0.20945716,-0.043460667,0.1296979,0.04629732,-0.1826456,0.12883851,0.19161089,0.019975485,0.1426784,0.1164251,-0.066130884,-0.18953224,0.07042529,-0.07634041,-0.04120106,0.27193126,-0.3057775,-0.033891667,0.10026491,0.19800398,-0.021491189,0.08025223,-0.16772868,-0.29824138,0.22859246,0.043702204,-0.07205214,0.11441938,0.041653834,0.06881307,-0.16566554,-0.030743262,0.070937924,-0.19726087,0.2565607,-0.04086394,0.07998312,-0.042658713,0.29525766,0.11890288,-0.22671422,0.1264695,-0.1028824,-0.11204383,-0.004620533,-0.15764664,-0.14423634,0.11130266,-0.10554297,-0.17961909,-0.24490447,-0.000656325,0.24355863,-0.116915844,-0.23809017,0.18429136,-0.13349973,-0.048466694,-0.022806427,-0.020747239,-0.0504713,-0.27779883,-0.2405932,0.044623073,0.06628352,-0.078055985,-0.048239093,-0.04009889,-0.016996315,-0.073565066,-0.08300562,0.008499692,0.07504441,-0.20898128,-0.029245835,0.018936051,0.30503103,-0.07641723,-0.050923385,-0.24452059,-0.20987834,0.11752569,-0.10572404,0.0010329945,-0.008031402,0.020155944,0.11151301,-0.07755875,-0.06791001,0.28708708,0.025586704,0.23922841,0.19739394,-0.42241868,0.19562879,0.25653127,-0.05897709,-0.0764796,0.28601474,0.07050688,0.011518295,-0.008427056,0.3284154,0.21789883,0.31606776,0.08588014,-0.150562,0.11499093,-0.10886186,0.025797533,-0.34312332,0.12784785,-0.20496567,0.03223776,-0.06786086,-0.18610579,0.03696111,-0.17566495,-0.24869923,-0.15218896,0.076697044,0.34636387,0.036460236,-0.106107384,0
110,0.04421378,-0.15206583,0.124700576,0.034879338,-0.24146593,-0.16983488,0.15332991,-0.21388964,0.025929905,0.12956755,0.20054308,0.20887727,-0.10900821,0.06227863,0.08214406,-0.1455273,-0.37369666,-0.2648313,-0.18285075,0.04535557,0.3525273,-0.049293634,0.30043644,0.13786209,0.25240034,0.044699315,0.06291318,0.010778377,0.08482652,0.06333654,0.044232674,0.054397985,-0.13971664,-0.103830054,0.048401713,-0.07026799,0.39544088,-0.03579265,0.02111692,-0.15194967,0.08488091,0.022915583,0.27410638,0.05476357,-0.13482298,0.20321715,0.06571616,0.0048435135,-0.21949439,-0.16076678,0.115754336,-0.030172072,-0.006594242,-0.23889987,0.028317198,0.21709071,-0.08755659,-0.053101826,-0.008887685,-0.17583077,-0.030361705,-0.25168312,0.040114094,0.048298977,0.13490462,0.039597455,0.20037954,0.05478953,-0.039497294,-0.12127692,-0.15761237,0.20807406,-0.114149086,0.24456078,0.049181204,-0.16277082,0.04057619,0.12716116,-0.04267555,0.05620612,-0.00934949,0.030129442,0.0169496,-0.19441274,-0.24859367,0.2661619,-0.0060817814,0.0042088456,0.035202764,0.097631164,-0.13028176,0.2428478,0.069066755,-0.022614373,-0.14415452,0.0776224,-0.07384191,0.21413119,0.020989446,-0.0025765207,0.058355063,0.011055949,-0.20854047,-0.023392363,0.082468554,-0.102144346,0.20107071,0.1364585,0.31783882,-0.04607608,-0.13165218,0.001528029,-0.0053693466,-0.1076695,-0.26970047,0.114069775,-0.21221964,0.11307835,-0.067144796,-0.08065712,-0.27527538,-0.122921765,0.02751822,0.004695107,0.036977064,0.097511575,0.108567186,0.16620438,0
111,0.28162092,-0.23020817,0.28120577,-0.17373563,0.1352178,-0.4238389,-0.08019132,-0.09936726,0.2756445,0.11854759,0.17202577,-0.19811244,-0.17199486,-0.30917528,0.11210178,-0.2904274,-0.043631762,-0.10217143,0.18635356,-0.13549429,0.45314977,-0.21422571,0.113693446,0.1355167,-0.07060054,0.0019537006,0.16869013,0.010668679,-0.12808084,-0.03514817,0.18647455,0.28799993,-0.20107673,0.10630186,0.023368925,0.19780913,0.17302625,0.13188407,0.31714857,-0.06782015,-0.049866278,-0.02587462,0.121472895,0.30801222,0.11623897,-0.26069766,0.103136934,0.28479013,0.011309967,0.13226451,0.03481742,0.010913179,0.09483694,0.066034466,-0.1767938,-0.05065443,0.012620782,-0.006747027,-0.14658076,-0.020228064,0.038364556,0.06071654,0.08050498,0.14216855,0.06770759,-0.039952274,0.04980129,-0.017995015,-0.038258046,-0.23939034,-0.043011066,0.08218345,0.010078143,0.02634762,-0.008750521,0.09011009,0.05093139,-0.006445667,-0.06250142,0.09561588,-0.11997343,0.015463397,-0.06752905,0.08314788,-0.46404082,0.19710246,0.17733355,0.11799853,0.078744255,-0.18944605,0.010787999,0.41483063,-0.19998299,-0.11091909,0.013622787,0.056800418,0.17429478,-0.18877168,0.08906605,0.032744177,0.33066264,-0.02184986,-0.14955477,-0.028466752,0.037923336,-0.22925706,0.23055376,0.12615207,0.44698226,-0.19389056,0.08728894,0.21254703,-0.22796123,-0.013253713,-0.18337588,0.0043569263,-0.017236298,0.05521128,-0.13410637,-0.13187563,-0.074024715,-0.23978095,0.091945365,-0.065303646,-0.13500892,0.08357802,0.2814328,0.17797191,1
112,-0.031537455,-0.5271318,0.21362485,-0.16257298,0.14306496,-0.010471522,0.32100168,-0.072885975,0.16144532,0.08149992,0.13868594,-0.050376136,-0.2098248,-0.062257916,-0.052171096,-0.003157434,-0.14473139,-0.1645575,-0.22048901,-0.008825748,0.37753013,-0.0063073803,0.16321732,-0.102856375,0.07385488,0.08630166,-0.014619607,0.25505215,-0.31436682,0.07117836,0.14846928,-0.052576665,-0.26637483,0.039936714,0.15254882,0.030078828,0.14850025,0.0025712447,0.12562059,0.083673194,0.28147256,-0.04159924,0.13737454,0.02474183,-0.34128284,0.061984994,0.20716347,0.07085346,-0.06197222,-0.041959915,-0.09194579,-0.08564353,0.04210913,-0.2896927,-0.07933591,-0.27554014,0.05551285,0.018155709,-0.22259139,-0.28678042,0.18064116,0.018259462,-0.21424735,0.16323346,0.118779205,0.11617487,0.10988701,-0.24524155,0.07056519,-0.39688978,0.21011439,0.11229252,0.0017585485,-0.007995131,-0.030470459,0.096452884,0.029138718,-0.19187464,-0.17942594,-0.11066938,0.3054457,0.08857452,-0.039928112,0.1250491,0.04605866,0.12597202,0.15836401,-0.045589853,0.0990135,0.0019360695,0.13851894,0.30474168,-0.086644486,-0.06732589,-0.30948424,0.051838584,-0.0072127925,0.04500373,0.05353377,0.06956726,0.15527256,0.018580044,0.1453404,0.22692111,0.090466514,-0.36394033,0.48569626,0.107563145,0.12122768,-0.30254793,-0.12005416,-0.04360935,0.07435698,0.022198094,-0.07564603,0.1408933,-0.11673086,0.23921505,-0.00044597022,-0.12498949,-0.12569806,-0.33626887,0.15665309,0.042917557,-0.06964168,0.12094056,-0.027313814,0.13017921,1
113,0.1412985,-0.33721992,0.24685232,0.038105987,-0.095249146,0.035996232,0.25842446,-0.050560214,0.040710006,0.17233391,-0.27463365,0.17857288,-0.1790564,-0.16055858,0.059930228,0.09028107,-0.22025491,-0.2670161,-0.30259892,-0.1453153,0.40103713,0.018191684,-0.12450135,0.071288265,-0.16273315,0.14443107,-0.049792428,0.14742583,-0.16766506,-0.0059265,0.0134945065,0.040621877,-0.26703212,-0.22703035,-0.039493505,0.057330914,0.039960686,0.017755767,0.47973323,-0.05816705,1.1475833e-05,-0.16513382,0.1991517,0.29307255,-0.21394438,0.3232643,-0.29727918,-0.02228437,-0.22200333,-0.04090611,0.08635669,-0.028690895,0.20478083,0.22375877,-0.021950472,0.0143488115,-0.1664508,-0.0070876596,-0.10285914,-0.107337795,0.03296397,-0.029452048,-0.085674584,-0.040610354,-0.093044065,0.08111371,0.07885375,-0.062263165,0.31041014,-0.15932766,-0.016564315,0.16327296,-0.10370481,0.2640395,0.029077388,0.06699361,0.049483314,0.26497552,0.07374069,0.079035036,0.041801833,-0.034677606,-0.112724885,0.0019132268,-0.095407374,0.32622993,-0.19376342,-0.08117322,0.019525269,0.041268013,-0.050567567,0.40469906,-0.13465632,-0.15887938,-0.14811718,0.04919391,-0.03669545,0.07140342,-0.10916018,0.07723772,0.38005853,0.14686689,0.13590723,-0.09935315,0.12986062,-0.013844162,0.15395284,0.10985433,0.40131444,-0.22273134,-0.099060476,0.024782574,0.083250724,0.013220368,-0.06943738,-0.26478106,-0.16606173,0.18279457,-0.2552553,0.107288934,-0.2200544,-0.3623166,-0.10846112,0.24394836,0.06988496,0.112750664,0.18431339,0.46844134,0
114,-0.029092018,-0.44352707,-0.109178,-0.058601882,-0.20149098,-0.28837034,0.16540134,-0.35620075,-0.15800843,0.07286081,0.08124519,0.17083915,-0.08951181,-0.2240923,0.211399,-0.16931581,-0.3472668,-0.06283561,-0.19908364,-0.08030819,0.21225494,-0.11108037,0.18105394,-0.17794605,0.29084057,0.17435387,0.06586275,0.05248826,0.09110846,-0.10409126,0.10706827,-0.018561522,0.073545896,0.05729653,-0.28132963,-0.12642698,0.4477517,-0.01186965,0.0488575,-0.13149042,0.026207428,-0.14430183,0.1374573,0.055096615,-0.19724207,0.2654767,-0.18448658,-0.28099808,-0.24274153,-0.13633676,-0.29395485,-0.058314577,0.08263799,-0.027979232,-0.12695059,0.0026988261,0.0076907077,0.014542816,-0.095688395,-0.20812577,-0.03898909,-0.12735438,0.067952245,-0.16517943,0.066922344,0.06251049,-0.119889595,0.100408964,0.02926563,0.074896455,-0.18428892,0.059846766,-0.01655535,0.010187066,0.077878125,-0.035851162,0.07293913,-0.056390747,0.0038282843,0.13056025,-0.22506724,0.17859721,0.04345615,-0.24596818,-0.11794634,0.04803935,-0.04967659,-0.28195965,0.19433595,-0.048198894,0.06307891,-0.050303277,-0.040428948,-0.042883374,0.14788839,0.16808051,-0.01877805,-0.10693387,-0.0051305876,-0.0727861,0.03574121,-0.024078688,-0.2638091,-0.1241086,0.22545372,0.061861437,0.02693309,0.13858697,0.1205838,0.14633033,-0.027674757,0.14602183,0.014851575,-0.121180035,-0.08395149,0.1362901,-0.16400446,-0.16153395,0.117866606,-0.21498826,0.017863126,0.05212887,-0.01623711,-0.12968034,-0.0519966,0.033690196,0.095791355,0.08469963,0
117,0.023880554,-0.13948564,-0.2214147,0.1355899,-0.17863093,-0.22640853,-0.0076433877,0.11970766,-0.14711773,-0.067853376,0.23565847,0.12191366,-0.05939746,-0.47073182,0.0758387,-0.2374111,-0.4741531,-0.20373198,-0.108159065,0.16653833,0.4728582,-0.19603117,0.12660377,-0.03349859,-0.019847155,0.19100235,-0.10148147,-0.077215,-0.1555083,-0.099314384,0.069741465,0.09480978,0.06863465,0.13529757,-0.16364856,0.024045624,0.23074454,0.071156554,0.13898504,-0.016958784,-0.26764736,0.07089329,-0.12280017,-0.018256716,-0.062216785,0.1564006,-0.24725296,-0.28634578,-0.21549815,-0.22933458,-0.39131448,0.036516152,-0.03795615,0.10596344,-0.25447658,0.056665454,-0.036121756,0.10270731,0.0406326,-0.0034590487,-0.024492156,0.033969786,-0.07899017,-0.37555104,0.26069063,-0.13094755,-0.27354893,-0.037193198,-0.09854036,0.036434624,-0.13220307,-0.1611998,0.21735488,-0.0044369083,-0.054177504,-0.07134313,-0.0008220541,-0.2502109,0.023156632,-0.2613946,-0.15091752,-0.041680742,-0.08030968,0.100185305,-0.2359882,0.06269878,-0.13502009,-0.3286622,0.36271492,-0.15611862,0.12617879,-0.06395343,0.07465551,0.11271158,-0.05032458,-0.025925089,-0.13630265,-0.046106163,0.18667778,-0.03946954,0.016673937,-0.11883424,-0.19055755,0.014304175,0.20682985,0.0156181995,0.20008712,0.042866033,0.23883624,0.013030118,0.024948165,-0.012109603,0.03959377,0.041608766,-0.26063767,0.108929664,-0.10085151,-0.06158976,0.050213117,-0.14849913,0.08236984,0.017753879,0.0065096966,-0.09520192,0.06793089,-0.13770202,0.046733797,-0.10859477,1
118,-0.10460342,-0.534115,0.31275788,0.09552883,-0.0019598242,-0.3267041,0.05260154,-0.10837403,-0.066819936,0.02531694,-0.14726712,-0.07546654,0.025774043,-0.20126067,0.16505285,0.18006401,-0.17895176,-0.0063928445,-0.11038815,-0.060152315,0.3564266,0.31210244,-0.16676866,-0.08967598,0.0067616478,0.32339573,-0.09504468,0.24339402,-0.065532155,-0.13700771,0.2650858,0.01718419,-0.11191134,-0.070870794,-0.12472096,-0.06829949,0.28725132,0.12624139,-0.19706762,0.1559911,-0.06480773,0.034364734,-0.09079857,0.12606485,0.013739103,-0.011670536,-0.33793303,-0.21844591,-0.22632864,-0.32934693,-0.49519202,-0.13172597,0.10575401,0.18595918,-0.104047,0.024296714,-0.074497476,-0.041964028,-0.17952572,-0.030803042,-0.37224668,-0.0832092,-0.13736604,-0.3447954,0.22149481,-0.36717448,-0.30110028,0.15928175,-0.17612897,0.079431914,-0.2498768,0.09949763,0.18758915,0.29139158,-0.063742384,-0.20169675,0.12349848,-0.14864057,0.051439933,-0.10266773,-0.072301224,-0.2912534,-0.10762829,0.030868353,0.014829413,0.3623041,0.018883951,-0.22842564,0.35036853,-0.11694719,0.022167237,0.032591537,-0.0229787,-0.2988698,-0.018238664,0.28612474,-0.19806029,0.27635506,0.14482999,-0.055241637,0.13244224,-0.21510382,0.018857494,0.027167602,0.4735161,0.16419345,-0.0917298,-0.10345918,0.13080876,-0.07047616,0.096057884,-0.07378884,-0.007550947,0.22044404,-0.15160644,0.26514822,-0.15739809,0.050879735,-0.15695797,-0.123441376,-0.081075415,0.16846189,-0.040911287,-0.1801828,-0.23171626,0.009915313,0.22231485,-0.16184615,1
119,-0.26597482,-0.36144617,0.34598005,-0.087104596,0.06514614,-0.35952744,-0.09776385,-0.2197187,-0.08479961,-0.1796737,0.041214403,0.11555429,0.06194987,-0.42976618,0.22290142,0.099932306,-0.3665121,0.06668211,-0.21331318,-0.17867383,0.44917825,0.245941,0.033097275,-0.06424136,-0.12477302,0.057478044,-0.13677096,0.011514746,-0.0038386432,-0.014641798,0.0364085,-0.1270978,-0.0020335785,0.14393352,0.11980343,-0.07038613,0.18117063,-0.1278394,-0.19218248,-0.18374428,-0.2751221,0.14873771,-0.05860826,-0.12034979,-0.04816642,0.10867063,-0.2909009,-0.4297418,-0.26036873,-0.25850186,-0.29420936,0.1540023,-0.006062995,0.06678655,-0.4522974,-0.0013833771,0.09622227,0.095096916,-0.29633224,-0.12158721,-0.17930956,0.03578839,-0.13357817,-0.21391563,0.23476893,-0.33264294,-0.33657953,0.21025063,-0.39739126,0.10696405,0.24313359,-0.11549396,0.03803597,0.0057606753,0.033058472,-0.10316938,-0.16917363,-0.18289359,0.1664789,-0.08792925,0.06340952,-0.09467778,-0.08807753,0.054836135,-0.040342595,0.32114258,-0.2559419,-0.08349849,0.073869444,-0.17919452,0.026683446,0.0498443,0.025513608,0.033168793,0.06771046,0.24763116,-0.10598041,-0.09547527,0.23296265,-0.0070260605,-0.16331246,-0.3308226,-0.13146074,0.1886341,0.20759031,-0.045391314,-0.38154903,0.037688673,0.37426117,0.16655143,0.1983032,-0.095431775,0.12999617,0.00033112575,-0.29815304,0.17808427,-0.008401059,0.17214847,-0.1567594,-0.15588386,-0.025592498,0.21127082,0.16754971,0.11882195,0.11180332,-0.19236888,0.28736943,0.08091945,1
120,-0.23378561,-0.706088,0.04602082,0.21898457,-0.22623792,-0.42423716,0.20495875,-0.01394478,0.18284512,0.18751782,-0.047899373,0.0802624,0.12895893,-0.006552955,0.14756374,0.06211779,0.08093525,0.1449916,0.12911917,0.37100956,0.021756573,-0.17101113,0.020173403,-0.16777126,0.15292685,0.01644457,-0.19554636,-0.11838853,-0.2222034,-0.059573777,0.043268908,-0.0912721,0.030357365,0.09318689,-0.030345313,0.078228265,0.15599972,-0.14530079,-0.12228957,-0.12796985,-0.43906754,-0.10282622,-0.018164745,0.103951976,-0.124425754,-0.03616769,-0.26592112,-0.22714084,-0.25685674,-0.32634258,-0.5124239,0.15646976,-0.018601999,-0.09869847,-0.27727926,0.07291748,0.1471197,-0.19399406,-0.6539636,0.10272604,-0.20000504,0.1354835,-0.0863037,-0.41288626,0.07198098,-0.08152483,-0.30059004,0.12768544,-0.13591178,0.09479111,0.051039822,-0.24904944,0.105500646,0.06704498,-0.20340008,0.037058763,0.022242092,-0.0051442953,-0.1565413,-0.03762663,-0.009409214,0.17419526,0.012436107,-0.09282942,-0.37099913,0.031855155,-0.16929577,-0.17535344,0.19389354,-0.23053312,0.1525512,-0.24426098,-0.16686857,-0.05692026,0.072369054,0.22915104,-0.12041311,0.13590224,0.33882612,-0.09237929,-0.19915052,-0.2387554,0.046001274,0.124048404,0.25649795,0.078897625,0.057854004,0.103539914,0.2699808,0.16884467,0.0070665064,0.110087335,-0.26432613,0.060159393,-0.20021679,-0.11678025,-0.37606576,0.12949151,0.043893468,-0.016102731,-0.03287632,-0.0661437,0.26074398,-0.2896827,0.28292707,0.22965476,0.30629423,-0.026188742,0
121,-0.17602967,-0.13302642,-0.05653998,-0.029209884,0.093089506,-0.037984673,0.03414571,0.07720224,0.19248942,0.15202554,0.17390698,0.05104482,0.04797931,-0.035390154,0.2503003,-0.08686277,-0.19949062,-0.2798522,-0.09507531,-0.03825993,0.20720921,-0.11051206,0.16096453,0.13172542,0.17605497,0.39887834,0.24699724,0.01814113,0.122785926,-0.3455387,-0.056132205,0.005360779,-0.14982483,-0.14913747,0.10298531,-0.21388179,0.14845727,-0.14697352,0.0818274,0.021293242,0.040244594,-0.123528,0.22701275,0.09493566,-0.08216786,0.007122812,-0.2594071,-0.13045208,0.0074696415,-0.07215154,0.19066815,0.07258017,0.1284484,-0.20159964,-0.17526647,0.0100893965,0.050508376,-0.032124322,-0.12754,-0.19892868,-0.03313881,-0.12811722,0.1574662,0.06186964,0.043243784,0.017442714,0.079512775,0.010733213,-0.096932836,-0.1485354,-0.21057267,0.30909222,-0.10282986,0.0051312214,0.09219121,-0.12215821,-0.13801935,-0.17395239,0.07002244,0.1684058,0.008207857,-0.18290035,0.24511221,-0.16585833,-0.2790336,0.20338845,0.0408169,-0.023505474,0.14736858,0.14270799,0.11615961,-0.025510615,0.016491488,-0.06458876,0.036581907,-0.040213145,0.097464494,0.065078184,0.03188357,-0.040177967,0.01666865,-0.021974921,-0.1470266,0.018592916,0.16839746,-0.025793446,-0.07139884,0.20108576,0.12108977,0.07087068,0.26723403,-0.23915271,-0.05358497,-0.15653834,-0.43155408,0.12953024,-0.007983888,-0.0725853,-0.123517,-0.20365004,-0.20782739,-0.0549902,-0.1270174,-0.09355381,0.123583205,-0.12863377,-0.28608537,0.01600558,1
122,0.12372847,-0.21893851,-0.22646454,0.16694735,0.12694116,-0.103705086,0.057306483,-0.06238643,-0.048955273,-0.120534085,0.20118973,0.082758576,0.23216103,-0.06845027,0.1509914,-0.21278681,-0.058159214,-0.18146451,0.1501829,0.1661834,0.05219492,-0.13539727,-0.002200969,0.3448502,0.015075153,0.43713322,0.028687013,-0.097963996,0.08777352,-0.20223573,0.044672314,0.057528377,0.07918954,0.117384106,-0.11191846,-0.14065877,0.20901725,-0.08711392,0.3750611,0.04325492,-0.51522523,0.043331172,-0.019732065,0.071603015,0.01045368,-0.042763337,-0.3167157,-0.24140519,-0.07749825,-0.21262856,0.09787512,0.11337541,0.04413657,-0.29184455,-0.059810232,0.081831045,-0.08952782,-0.15519264,0.05398784,0.016056936,0.09937658,-0.2573899,0.102179736,-0.013002754,0.035650395,0.03442892,-0.2285298,-0.054485057,-0.29047838,-0.13446663,-0.055772025,0.09502294,0.052621696,-0.0525482,0.22105245,-0.09398683,-0.2445884,-0.23886825,0.067177355,0.020712115,-0.025253722,-0.19071467,0.03986255,-0.23827268,-0.23304537,0.2641632,0.09623236,-0.16887686,0.010423491,0.0030940508,0.13869098,0.0019499703,0.15573758,0.018553952,0.051362332,-0.27541354,-0.09473123,0.10474394,0.16209511,0.023795148,0.12321314,-0.03390221,-0.105825745,0.40540206,0.010334185,-0.0537554,0.090107426,0.07218818,0.08292424,-0.09631037,0.20256221,-0.085291356,-0.1759408,-0.09830497,-0.25124136,0.2372034,-0.43098477,-0.06745318,-0.015692992,-0.1826187,-0.032113113,-0.18673253,-0.05391901,0.046573732,0.037746847,-0.22101657,-0.22947799,-0.098029286,1
123,-0.346902,-0.5770115,0.24638313,-0.16118574,0.13365108,0.1891931,-0.059265736,0.038039494,-0.04676303,0.011466793,0.10483592,-0.09448934,0.1543055,0.15836671,0.35848796,-0.15150882,-0.25514448,-0.16769196,-0.12373857,0.14500086,0.5021875,0.2508954,-0.10419478,0.32600072,-0.12465556,0.39378813,0.3716594,0.10863607,-0.15359125,-0.4321684,0.16713582,0.039074562,0.12912719,-0.025327336,-0.13420945,-0.25515145,0.027064683,-0.25506097,0.25249928,0.028067715,-0.12757699,-0.03635607,0.15858479,0.040950082,0.18050906,-0.05893952,-0.34098214,-0.010575272,-0.033608187,-0.0331681,0.06029928,0.08911216,0.07618564,-0.15016313,0.07684479,-0.053202882,-0.32439604,-0.1273229,0.11991265,-0.024904678,-0.28116494,-0.22404903,0.09606501,0.016387284,-0.008114287,-0.06571588,-0.13508129,0.065838516,-0.35724324,0.043694396,-0.23154089,0.06259151,-0.046254613,0.008419691,0.1374026,-0.15905805,-0.124200374,-0.31474215,-0.12232763,0.15761547,0.10590235,-0.353676,-0.037475687,-0.07997533,0.02983904,0.45683292,-0.01659698,-0.009375577,0.16836683,0.0449997,0.15229125,0.06878357,-0.08933274,-0.16574745,-0.06442438,-0.23326932,0.031647187,-0.06640386,-0.031450633,0.08027896,0.3939259,0.061886825,-0.10514621,-0.17287119,0.24589705,-0.11452545,0.03303641,-0.19019073,0.03587608,0.025694465,0.16073658,-0.105461225,0.1795058,-0.20893584,-0.096005976,0.07849709,0.11078187,-0.29141667,-0.04632561,-0.37521967,0.031793542,0.14612897,-0.09072677,-0.11598382,0.04972175,0.26794183,-0.06815954,0.017141731,1
124,-0.37184742,-0.5838667,-0.06447228,0.020683981,0.31953645,-0.0690535,-0.22428791,-0.048962843,0.06405389,-0.129327,0.12734413,0.31256938,0.30374718,-0.13208082,0.22537772,-0.24717581,-0.17038912,-0.11038968,0.10269931,-0.16898233,0.09937301,0.4429775,-0.18730225,-0.09196307,-0.17366569,0.31761852,0.32725257,-0.20872073,0.2753959,-0.18553221,-0.09315047,-0.13791609,0.33512023,-0.091021635,0.10671769,-0.23593408,0.33798623,-0.30443835,0.09382066,-0.0296021,-0.44725025,0.18895386,0.29986137,-0.023792,-0.077784926,-0.03407189,0.06371158,-0.1887763,-0.1862249,-0.017953908,0.12300251,0.091355085,-0.08369187,-0.009763408,-0.22383094,-0.052963246,0.017478552,0.076694615,-0.15962094,0.023225073,-0.08671928,-0.046018597,0.08773323,0.1670773,-0.0027160088,-0.1939607,-0.35982615,0.02540676,-0.4122014,-0.07888426,0.11360319,0.23866521,-0.096833915,0.06592912,0.18701337,-0.23207071,-0.15435179,-0.1388824,-0.0368279,0.1852562,-0.044191327,-0.027115576,0.15668046,-0.10383433,-0.17857152,0.37103057,0.052816853,-0.17158826,0.121277265,0.19863439,0.04556483,-0.004456444,-0.07424833,-0.31186518,-0.28583586,-0.2548544,-0.051140048,-0.050242033,0.21210767,-0.15394913,0.11423982,-0.017993545,0.040741824,0.21618964,0.22746183,-0.34345776,-0.1189459,0.04152251,-0.0007317165,-0.19820805,0.30347693,-0.08841294,-0.024727222,-0.106961995,-0.114949085,0.18048091,-0.17592259,-0.12564951,-0.23014222,-0.32442325,0.117943585,0.15165132,0.078975715,-0.0026710208,0.16723536,0.052083004,-0.058332942,0.084586844,0
